C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:10000,LFP 001 - erased samples: 17772872 - 17772874 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:10256,SPK 001 - erased samples: 284364913 - 284366847 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:11016,AI 017 - erased samples: 35545807 - 35545855 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:10000,LFP 001 - time: 12523.383 - 12739.640 (216.257sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:10128,SEG 001 - time: 12523.969 - 12739.474 (215.505sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:10256,SPK 001 - time: 12523.383 - 12739.640 (216.257sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0010.mpx:11016,AI 017 - time: 12523.383 - 12739.640 (216.257sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:10000,LFP 001 - erased samples: 17381589 - 17381642 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:10256,SPK 001 - erased samples: 278104385 - 278106111 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:11016,AI 017 - erased samples: 34763241 - 34763263 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:10000,LFP 001 - time: 12241.127 - 12459.168 (218.041sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:10128,SEG 001 - time: 12241.350 - 12458.926 (217.576sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:10256,SPK 001 - time: 12241.127 - 12459.168 (218.041sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0009.mpx:11016,AI 017 - time: 12241.127 - 12459.168 (218.041sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:10000,LFP 001 - erased samples: 14586077 - 14586122 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:10256,SPK 001 - erased samples: 233376193 - 233377791 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:11016,AI 017 - erased samples: 29172217 - 29172223 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:10000,LFP 001 - time: 10240.457 - 10455.345 (214.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:10128,SEG 001 - time: 10240.544 - 10455.324 (214.780sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:10256,SPK 001 - time: 10240.457 - 10455.345 (214.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0005.mpx:11016,AI 017 - time: 10240.457 - 10455.345 (214.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:10000,LFP 001 - erased samples: 20825437 - 20825482 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:10256,SPK 001 - erased samples: 333205953 - 333207551 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:11016,AI 017 - erased samples: 41650937 - 41650943 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:10000,LFP 001 - time: 14705.103 - 14927.719 (222.616sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:10128,SEG 001 - time: 14705.250 - 14927.593 (222.343sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:10256,SPK 001 - time: 14705.103 - 14927.719 (222.616sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0013.mpx:11016,AI 017 - time: 14705.103 - 14927.719 (222.616sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:10000,LFP 001 - erased samples: 12000765 - 12000778 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:10256,SPK 001 - erased samples: 192011201 - 192012287 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:11016,AI 017 - erased samples: 24001593 - 24001599 (64)(0.023sec)
